[INFO ] [2021-07-24 16:52:11,187] Pre-condition - Step 01: Open browser 'firefox' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 16:51:23,376] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 16:51:23,454] User_1_Register - Step 04: Input to Firstname Textbox
[INFO ] [2021-07-25 16:51:23,586] User_1_Register - Step 05: Input to Lastname Textbox
[INFO ] [2021-07-25 16:51:23,759] User_1_Register - Step 06: Input to Email Textbox
[INFO ] [2021-07-25 16:51:23,794] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 16:51:23,828] User_1_Register - Step 07: Input to Password Textboxkool761@live.com
[INFO ] [2021-07-25 16:51:23,978] User_1_Register - Step 07: Input to Password Textboxkool8177@live.com
[INFO ] [2021-07-25 16:51:24,148] User_1_Register - Step 08: Input to Confirm Password Textbox123456
[INFO ] [2021-07-25 16:51:24,392] User_1_Register - Step 09: Click to Register Button
[INFO ] [2021-07-25 16:51:24,707] User_1_Register - Step 08: Input to Confirm Password Textbox123456
[INFO ] [2021-07-25 16:51:25,083] User_1_Register - Step 09: Click to Register Button
[INFO ] [2021-07-25 16:51:29,014] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 16:51:29,360] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 16:51:29,970] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 16:51:30,541]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 16:51:31,443] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 16:51:32,751] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 16:51:33,023]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 16:51:33,472] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 16:51:35,981] User_2_Register - Step 02: Input to Email Textboxkool8177@live.com
[INFO ] [2021-07-25 16:51:36,299] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 16:51:36,450] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 16:51:36,726] User_2_Register - Step 02: Input to Email Textboxkool2782@live.com
[INFO ] [2021-07-25 16:51:37,444] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 16:51:38,034] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 16:51:39,916] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 16:51:40,171]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 16:51:40,174] Post-Condition: Close browser
[INFO ] [2021-07-25 16:51:43,832] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 16:51:44,166]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 16:51:44,171] Post-Condition: Close browser
[INFO ] [2021-07-25 16:51:44,590] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 16:51:44,727] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 16:51:51,170] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 16:51:51,340]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 16:51:51,888] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 16:51:56,081] User_2_Register - Step 02: Input to Email Textboxkool761@live.com
[INFO ] [2021-07-25 16:51:56,361] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 16:51:56,643] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 16:52:00,145] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 16:52:00,227]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 16:52:00,229] Post-Condition: Close browser
[INFO ] [2021-07-25 17:06:51,855] Pre-condition: Open browser 'EDGE_CHROMEIUM' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 17:06:51,855] Pre-condition: Open browser 'CHROME' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 17:06:51,855] Pre-condition: Open browser 'FIREFOX' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 17:07:05,806] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-25 17:07:08,685]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:07:08,748] User_1_Register - Step 02: Click to Register Link
[INFO ] [2021-07-25 17:07:11,028] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-25 17:07:11,616]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:07:11,618] User_1_Register - Step 02: Click to Register Link
[INFO ] [2021-07-25 17:07:15,834] User_1_Register - Step 03: Click to Gender male radio
[INFO ] [2021-07-25 17:07:18,743] User_1_Register - Step 04: Input to Firstname Textbox
[INFO ] [2021-07-25 17:07:18,754] User_1_Register - Step 03: Click to Gender male radio
[INFO ] [2021-07-25 17:07:19,408] User_1_Register - Step 04: Input to Firstname Textbox
[INFO ] [2021-07-25 17:07:19,604] User_1_Register - Step 05: Input to Lastname Textbox
[INFO ] [2021-07-25 17:07:20,090] User_1_Register - Step 05: Input to Lastname Textbox
[INFO ] [2021-07-25 17:07:20,285] User_1_Register - Step 06: Input to Email Textbox
[INFO ] [2021-07-25 17:07:20,877] User_1_Register - Step 06: Input to Email Textbox
[INFO ] [2021-07-25 17:07:21,407] User_1_Register - Step 07: Input to Password Textboxkool9441@live.com
[INFO ] [2021-07-25 17:07:22,546] User_1_Register - Step 07: Input to Password Textboxkool9311@live.com
[INFO ] [2021-07-25 17:07:22,682] User_1_Register - Step 08: Input to Confirm Password Textbox123456
[INFO ] [2021-07-25 17:07:23,049] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-25 17:07:23,238]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:07:23,241] User_1_Register - Step 02: Click to Register Link
[INFO ] [2021-07-25 17:07:23,521] User_1_Register - Step 08: Input to Confirm Password Textbox123456
[INFO ] [2021-07-25 17:07:23,621] User_1_Register - Step 09: Click to Register Button
[INFO ] [2021-07-25 17:07:23,902] User_1_Register - Step 09: Click to Register Button
[INFO ] [2021-07-25 17:07:26,174] User_1_Register - Step 03: Click to Gender male radio
[INFO ] [2021-07-25 17:07:26,640] User_1_Register - Step 04: Input to Firstname Textbox
[INFO ] [2021-07-25 17:07:26,829] User_1_Register - Step 05: Input to Lastname Textbox
[INFO ] [2021-07-25 17:07:27,115] User_1_Register - Step 06: Input to Email Textbox
[INFO ] [2021-07-25 17:07:27,222] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 17:07:27,370] User_1_Register - Step 07: Input to Password Textboxkool8142@live.com
[INFO ] [2021-07-25 17:07:27,526] User_1_Register - Step 08: Input to Confirm Password Textbox123456
[INFO ] [2021-07-25 17:07:27,681] User_1_Register - Step 09: Click to Register Button
[INFO ] [2021-07-25 17:07:27,927] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 17:07:28,686] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 17:07:28,908] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 17:07:30,885] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 17:07:31,204] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 17:07:33,089] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:07:34,408]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 17:07:34,884] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:07:35,273]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 17:07:35,615] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 17:07:35,647] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 17:07:37,384] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:07:37,535]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 17:07:38,647] User_2_Register - Step 02: Input to Email Textboxkool8142@live.com
[INFO ] [2021-07-25 17:07:38,852] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 17:07:39,031] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 17:07:40,175] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 17:07:43,209] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:07:43,528] User_2_Register - Step 02: Input to Email Textboxkool9311@live.com
[INFO ] [2021-07-25 17:07:43,538]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:07:43,544] Post-Condition: Close browser
[INFO ] [2021-07-25 17:07:44,803] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 17:07:45,171] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 17:07:47,625] User_2_Register - Step 02: Input to Email Textboxkool9441@live.com
[INFO ] [2021-07-25 17:07:47,974] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 17:07:48,657] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 17:07:48,845] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:07:49,022]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:07:49,025] Post-Condition: Close browser
[INFO ] [2021-07-25 17:07:53,549] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:07:53,621]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:07:53,627] Post-Condition: Close browser
[INFO ] [2021-07-25 17:08:48,851] Pre-condition: Open browser 'FIREFOX' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 17:08:48,851] Pre-condition: Open browser 'EDGE_CHROMEIUM' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 17:08:48,851] Pre-condition: Open browser 'CHROME' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 17:08:57,004] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-25 17:08:57,784]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:08:57,787] User_1_Register - Step 02: Click to Register Link
[INFO ] [2021-07-25 17:08:58,131] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-25 17:08:58,341]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:08:58,342] User_1_Register - Step 02: Click to Register Link
[INFO ] [2021-07-25 17:09:02,215] User_1_Register - Step 03: Click to Gender male radio
[INFO ] [2021-07-25 17:09:02,259] User_1_Register - Step 03: Click to Gender male radio
[INFO ] [2021-07-25 17:09:02,641] User_1_Register - Step 04: Input to Firstname Textbox
[INFO ] [2021-07-25 17:09:02,667] User_1_Register - Step 04: Input to Firstname Textbox
[INFO ] [2021-07-25 17:09:03,078] User_1_Register - Step 05: Input to Lastname Textbox
[INFO ] [2021-07-25 17:09:03,156] User_1_Register - Step 05: Input to Lastname Textbox
[INFO ] [2021-07-25 17:09:03,666] User_1_Register - Step 06: Input to Email Textbox
[INFO ] [2021-07-25 17:09:03,759] User_1_Register - Step 06: Input to Email Textbox
[INFO ] [2021-07-25 17:09:04,479] User_1_Register - Step 07: Input to Password Textboxkool6651@live.com
[INFO ] [2021-07-25 17:09:04,483] User_1_Register - Step 07: Input to Password Textboxkool5575@live.com
[INFO ] [2021-07-25 17:09:04,883] User_1_Register - Step 08: Input to Confirm Password Textbox123456
[INFO ] [2021-07-25 17:09:05,021] User_1_Register - Step 08: Input to Confirm Password Textbox123456
[INFO ] [2021-07-25 17:09:05,416] User_1_Register - Step 09: Click to Register Button
[INFO ] [2021-07-25 17:09:05,635] User_1_Register - Step 09: Click to Register Button
[INFO ] [2021-07-25 17:09:06,407] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-25 17:09:06,662]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:09:06,664] User_1_Register - Step 02: Click to Register Link
[INFO ] [2021-07-25 17:09:08,928] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 17:09:09,074] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 17:09:10,693] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 17:09:10,830] User_1_Register - Step 03: Click to Gender male radio
[INFO ] [2021-07-25 17:09:11,224] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 17:09:11,340] User_1_Register - Step 04: Input to Firstname Textbox
[INFO ] [2021-07-25 17:09:11,501] User_1_Register - Step 05: Input to Lastname Textbox
[INFO ] [2021-07-25 17:09:11,676] User_1_Register - Step 06: Input to Email Textbox
[INFO ] [2021-07-25 17:09:11,831] User_1_Register - Step 07: Input to Password Textboxkool5109@live.com
[INFO ] [2021-07-25 17:09:11,972] User_1_Register - Step 08: Input to Confirm Password Textbox123456
[INFO ] [2021-07-25 17:09:12,139] User_1_Register - Step 09: Click to Register Button
[INFO ] [2021-07-25 17:09:16,897] User_1_Register - Step 10: Verify Message is Displayed
[INFO ] [2021-07-25 17:09:17,073] User_1_Register - Step 11: Click to Logout Link
[INFO ] [2021-07-25 17:09:18,030] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:09:19,438]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 17:09:19,965] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 17:09:21,693] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:09:22,110]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 17:09:22,540] User_1_Register - Step 12: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:09:22,743]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-25 17:09:22,930] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 17:09:23,162] User_2_Register - Step 01: Click to Login Link
[INFO ] [2021-07-25 17:09:24,241] User_2_Register - Step 02: Input to Email Textboxkool6651@live.com
[INFO ] [2021-07-25 17:09:24,661] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 17:09:24,984] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 17:09:25,808] User_2_Register - Step 02: Input to Email Textboxkool5109@live.com
[INFO ] [2021-07-25 17:09:26,191] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 17:09:26,482] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 17:09:27,388] User_2_Register - Step 02: Input to Email Textboxkool5575@live.com
[INFO ] [2021-07-25 17:09:28,462] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:09:28,676] User_2_Register - Step 03: Input to Password Textbox123456
[INFO ] [2021-07-25 17:09:28,788]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:09:28,794] Post-Condition: Close browser
[INFO ] [2021-07-25 17:09:29,063] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:09:29,344]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:09:29,347] Post-Condition: Close browser
[INFO ] [2021-07-25 17:09:29,656] User_2_Register - Step 04: Click to Login Button
[INFO ] [2021-07-25 17:09:35,349] User_2_Register - Step 05: Verify Home Page Slide is Displayed
[INFO ] [2021-07-25 17:09:35,713]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 17:09:35,717] Post-Condition: Close browser
[INFO ] [2021-07-25 17:30:19,595] --------------START delete file in folder -----------
[INFO ] [2021-07-25 17:30:19,595] --------------START delete file in folder -----------
[INFO ] [2021-07-25 17:30:19,595] --------------START delete file in folder -----------
[INFO ] [2021-07-25 17:30:19,618] --------------END delete file in folder -----------
[INFO ] [2021-07-25 17:30:19,619] --------------END delete file in folder -----------
[INFO ] [2021-07-25 17:30:19,619] --------------END delete file in folder -----------
[INFO ] [2021-07-25 17:30:19,629] Pre-condition: Open browser 'EDGE_CHROMEIUM' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 17:30:19,629] Pre-condition: Open browser 'FIREFOX' and navigate to 'http://demo.nopcommerce.com/'
[INFO ] [2021-07-25 17:30:19,629] Pre-condition: Open browser 'CHROME' and navigate to 'http://demo.nopcommerce.com/'
